datastay,category,phq_attendance,duration,local_rank
2021-10-02,concerts,800,0,53
2021-10-02,concerts,544,25200,51
2021-10-02,performing-arts,384,0,49
2021-10-02,concerts,840,37800,55
2021-10-02,expos,1840,464400,63
2021-10-02,community,560,0,51
2021-10-02,community,1431,0,59
2021-10-02,performing-arts,586,0,53
2021-10-02,concerts,520,0,50
2021-10-02,community,640,0,52
2021-10-02,performing-arts,1101,0,58
2021-10-02,sports,10000,0,82
2021-10-03,festivals,1280,39600,59
2021-10-03,concerts,640,0,52
2021-10-03,performing-arts,1064,0,58
2021-10-03,performing-arts,517,0,51
2021-10-03,performing-arts,337,0,48
2021-10-03,concerts,2000,21600,63
2021-10-03,performing-arts,723,0,54
2021-10-03,concerts,544,28740,51
2021-10-03,concerts,1431,0,59
2021-10-03,performing-arts,556,0,52
2021-10-03,performing-arts,481,0,51
2021-10-03,performing-arts,586,0,53
2021-10-03,expos,16000,115200,81
2021-10-03,performing-arts,337,0,48
2021-10-03,concerts,1600,0,61
2021-10-03,performing-arts,466,0,50
2021-10-03,performing-arts,462,0,50
2021-10-03,performing-arts,558,0,52
2021-10-03,concerts,640,0,52
2021-10-03,community,400,545400,48
2021-10-03,performing-arts,1057,0,58
2021-10-03,performing-arts,559,0,52
2021-10-03,expos,5200,172799,71
2021-10-03,festivals,1280,36000,59
2021-10-03,performing-arts,366,0,48
2021-10-03,concerts,336,10800,48
2021-10-03,concerts,440,21600,49
2021-10-04,expos,33536,172799,86
2021-10-04,performing-arts,714,0,54
2021-10-04,conferences,400,291600,48
2021-10-04,performing-arts,384,0,49
2021-10-04,performing-arts,462,0,50
2021-10-04,performing-arts,1064,0,58
2021-10-04,performing-arts,723,0,54
2021-10-04,performing-arts,674,0,54
2021-10-04,concerts,640,0,52
2021-10-04,expos,2000,172799,62
2021-10-04,performing-arts,428,0,50
2021-10-04,performing-arts,366,0,48
2021-10-04,performing-arts,586,0,53
2021-10-04,conferences,400,32400,49
2021-10-04,community,400,545400,48
2021-10-04,performing-arts,366,0,48
2021-10-04,performing-arts,532,0,52
2021-10-04,expos,5200,172799,71
2021-10-05,concerts,4435,0,71
2021-10-05,performing-arts,578,0,52
2021-10-05,expos,2000,172799,62
2021-10-05,conferences,400,26400,49
2021-10-05,conferences,400,23400,49
2021-10-05,performing-arts,337,0,48
2021-10-05,performing-arts,466,0,50
2021-10-05,sports,441,0,53
2021-10-05,conferences,400,33600,48
2021-10-05,conferences,400,32400,49
2021-10-05,performing-arts,475,0,51
2021-10-05,expos,33536,172799,86
2021-10-05,conferences,400,118800,49
2021-10-05,performing-arts,481,0,49
2021-10-05,conferences,400,291600,48
2021-10-05,conferences,560,172799,51
2021-10-05,performing-arts,674,0,54
2021-10-05,performing-arts,517,0,51
2021-10-05,conferences,400,118800,50
2021-10-05,conferences,400,32400,49
2021-10-05,conferences,400,115200,48
2021-10-05,performing-arts,428,0,50
2021-10-05,performing-arts,1011,0,57
2021-10-05,performing-arts,337,0,48
2021-10-05,performing-arts,558,0,52
2021-10-05,concerts,800,0,55
2021-10-05,performing-arts,366,0,48
2021-10-05,performing-arts,556,0,52
2021-10-05,performing-arts,559,0,52
2021-10-05,concerts,1431,0,59
2021-10-05,concerts,480,0,50
2021-10-05,performing-arts,384,0,49
2021-10-05,performing-arts,1064,0,58
2021-10-05,community,400,545400,48
2021-10-05,conferences,400,32400,49
2021-10-05,performing-arts,388,0,47
2021-10-05,concerts,1828,0,62
2021-10-06,performing-arts,466,0,50
2021-10-06,community,400,545400,48
2021-10-06,performing-arts,556,0,52
2021-10-06,concerts,400,18000,48
2021-10-06,performing-arts,384,0,49
2021-10-06,concerts,4435,0,71
2021-10-06,performing-arts,337,0,48
2021-10-06,concerts,3936,0,67
2021-10-06,conferences,400,118800,49
2021-10-06,conferences,400,32400,50
2021-10-06,performing-arts,1057,0,58
2021-10-06,performing-arts,674,0,54
2021-10-06,concerts,1828,0,62
2021-10-06,performing-arts,558,0,52
2021-10-06,performing-arts,1064,0,58
2021-10-06,conferences,400,32400,49
2021-10-06,conferences,800,32400,55
2021-10-06,performing-arts,517,0,51
2021-10-06,concerts,480,0,50
2021-10-06,concerts,640,0,52
2021-10-06,concerts,1600,14400,66
2021-10-06,performing-arts,366,0,48
2021-10-06,community,440,0,49
2021-10-06,performing-arts,1011,0,57
2021-10-06,concerts,640,0,52
2021-10-06,conferences,400,118800,49
2021-10-06,performing-arts,532,0,52
2021-10-06,performing-arts,428,0,50
2021-10-06,performing-arts,462,0,50
2021-10-06,performing-arts,337,0,48
2021-10-06,performing-arts,475,0,51
2021-10-06,conferences,400,291600,48
2021-10-06,conferences,560,172799,51
2021-10-06,performing-arts,723,0,54
2021-10-06,performing-arts,578,0,52
2021-10-06,concerts,640,0,52
2021-10-06,concerts,1600,0,61
2021-10-06,performing-arts,586,0,53
2021-10-06,concerts,1880,0,62
2021-10-06,conferences,400,32400,49
2021-10-06,community,400,0,49
2021-10-06,performing-arts,585,0,52
2021-10-06,community,400,0,47
2021-10-06,performing-arts,559,0,52
2021-10-06,performing-arts,481,0,51
2021-10-06,expos,800,32400,55
2021-10-07,performing-arts,366,0,48
2021-10-07,concerts,1600,0,61
2021-10-07,performing-arts,337,0,48
2021-10-07,performing-arts,578,0,52
2021-10-07,performing-arts,466,0,50
2021-10-07,concerts,1828,0,62
2021-10-07,conferences,400,118800,49
2021-10-07,expos,4000,32400,70
2021-10-07,conferences,400,32400,49
2021-10-07,performing-arts,481,0,51
2021-10-07,performing-arts,674,0,54
2021-10-07,performing-arts,366,0,48
2021-10-07,performing-arts,384,0,49
2021-10-07,performing-arts,1011,0,57
2021-10-07,performing-arts,475,0,51
2021-10-07,performing-arts,556,0,52
2021-10-07,performing-arts,723,0,54
2021-10-07,performing-arts,1064,0,58
2021-10-07,conferences,400,32400,49
2021-10-07,concerts,480,0,50
2021-10-07,performing-arts,1057,0,58
2021-10-07,concerts,1880,0,62
2021-10-07,community,400,545400,48
2021-10-07,conferences,400,32400,49
2021-10-07,performing-arts,337,0,48
2021-10-07,concerts,640,0,52
2021-10-07,concerts,640,0,52
2021-10-07,conferences,800,21600,56
2021-10-07,conferences,400,32400,49
2021-10-07,conferences,400,39600,50
2021-10-07,concerts,3936,0,67
2021-10-07,conferences,400,45900,48
2021-10-07,conferences,400,32400,49
2021-10-07,performing-arts,558,0,52
2021-10-07,performing-arts,532,0,52
2021-10-07,conferences,800,39600,55
2021-10-07,performing-arts,462,0,50
2021-10-07,performing-arts,428,0,50
2021-10-07,performing-arts,586,0,53
2021-10-07,conferences,400,115200,49
2021-10-07,performing-arts,559,0,52
2021-10-07,concerts,4435,0,71
2021-10-07,performing-arts,517,0,51
2021-10-07,community,1200,0,57
2021-10-07,expos,21924,291600,87
2021-10-08,concerts,1280,28800,59
2021-10-08,expos,21924,291600,87
2021-10-08,performing-arts,586,0,53
2021-10-08,concerts,440,23400,49
2021-10-08,performing-arts,578,0,52
2021-10-08,performing-arts,428,0,50
2021-10-08,performing-arts,559,0,52
2021-10-08,festivals,1280,28800,59
2021-10-08,performing-arts,558,0,52
2021-10-08,concerts,496,0,51
2021-10-08,performing-arts,462,0,50
2021-10-08,festivals,4000,86399,70
2021-10-08,performing-arts,1101,0,58
2021-10-08,community,880,12600,56
2021-10-08,festivals,2400,86399,64
2021-10-08,festivals,30000,817200,88
2021-10-08,performing-arts,1064,0,58
2021-10-08,community,400,0,49
2021-10-08,performing-arts,337,0,48
2021-10-08,concerts,560,32400,50
2021-10-08,festivals,16000,604799,82
2021-10-08,concerts,1431,0,59
2021-10-08,conferences,400,118800,49
2021-10-08,performing-arts,723,0,54
2021-10-08,performing-arts,366,0,48
2021-10-08,community,400,545400,48
2021-10-08,performing-arts,517,0,51
2021-10-08,performing-arts,337,0,48
2021-10-08,community,520,27000,50
2021-10-08,conferences,400,32400,49
2021-10-08,community,480,21540,51
2021-10-08,performing-arts,466,0,50
2021-10-08,concerts,640,0,52
2021-10-08,performing-arts,674,0,54
2021-10-08,expos,16000,115200,80
2021-10-08,concerts,1880,0,62
2021-10-08,concerts,640,0,52
2021-10-08,performing-arts,532,0,52
2021-10-08,performing-arts,2092,0,64
2021-10-08,festivals,1431,0,59
2021-10-08,community,440,21600,48
2021-10-08,performing-arts,481,0,49
2021-10-08,performing-arts,384,0,49
2021-10-08,performing-arts,1057,0,58
2021-10-08,concerts,2000,0,64
2021-10-08,concerts,3936,0,67
2021-10-08,conferences,400,32400,49
2021-10-08,conferences,400,32400,49
2021-10-09,concerts,1600,0,61
2021-10-09,concerts,560,36000,50
2021-10-09,performing-arts,559,0,52
2021-10-09,performing-arts,384,0,49
2021-10-09,concerts,800,28800,53
2021-10-09,concerts,1280,25200,59
2021-10-09,concerts,496,0,51
2021-10-09,performing-arts,366,0,48
2021-10-09,performing-arts,462,0,50
2021-10-09,performing-arts,517,0,51
2021-10-09,concerts,560,36060,51
2021-10-09,expos,21924,291600,87
2021-10-09,performing-arts,475,0,51
2021-10-09,performing-arts,481,0,51
2021-10-09,performing-arts,723,0,54
2021-10-09,community,400,0,49
2021-10-09,festivals,16000,604799,82
2021-10-09,concerts,520,34200,50
2021-10-09,concerts,760,0,55
2021-10-09,festivals,30000,817200,88
2021-10-09,concerts,640,25200,53
2021-10-09,performing-arts,578,0,52
2021-10-09,expos,4000,18000,69
2021-10-09,performing-arts,337,0,48
2021-10-09,concerts,2080,0,62
2021-10-09,performing-arts,532,0,52
2021-10-09,performing-arts,428,0,50
2021-10-09,sports,960,0,54
2021-10-09,sports,553,0,54
2021-10-09,performing-arts,366,0,48
2021-10-09,concerts,480,0,50
2021-10-09,conferences,400,118800,49
2021-10-09,concerts,440,23400,49
2021-10-09,sports,800,0,55
2021-10-09,performing-arts,1057,0,58
2021-10-09,performing-arts,1011,0,57
2021-10-09,performing-arts,558,0,52
2021-10-09,concerts,640,0,52
2021-10-09,performing-arts,2092,0,64
2021-10-09,community,720,15300,54
2021-10-09,community,1880,0,62
2021-10-09,festivals,1280,25200,59
2021-10-09,concerts,544,21600,51
2021-10-09,sports,8292,6655,81
2021-10-09,performing-arts,1101,0,58
2021-10-09,concerts,456,0,49
2021-10-09,concerts,480,23400,51
2021-10-09,performing-arts,674,0,54
2021-10-09,performing-arts,466,0,50
2021-10-09,community,440,21600,48
2021-10-09,performing-arts,337,0,48
2021-10-09,performing-arts,556,0,52
2021-10-09,performing-arts,1064,0,58
2021-10-09,concerts,640,0,52
2021-10-10,performing-arts,475,0,51
2021-10-10,festivals,30000,817200,88
2021-10-10,performing-arts,1011,0,57
2021-10-10,concerts,4080,0,70
2021-10-10,concerts,640,0,52
2021-10-10,performing-arts,1064,0,58
2021-10-10,performing-arts,1057,0,58
2021-10-10,performing-arts,481,0,51
2021-10-10,performing-arts,462,0,50
2021-10-10,concerts,1828,0,62
2021-10-10,performing-arts,517,0,51
2021-10-10,performing-arts,337,0,48
2021-10-10,festivals,16000,604799,82
2021-10-10,community,640,0,52
2021-10-10,performing-arts,466,0,50
2021-10-10,festivals,440,540000,49
2021-10-10,expos,9600,291600,77
2021-10-10,community,8000,12600,76
2021-10-10,performing-arts,586,0,53
2021-10-10,performing-arts,558,0,52
2021-10-10,concerts,640,0,52
2021-10-10,performing-arts,723,0,54
2021-10-10,performing-arts,337,0,48
2021-10-10,concerts,2000,37800,64
2021-10-10,performing-arts,556,0,52
2021-10-10,concerts,544,0,51
2021-10-10,festivals,4000,23400,70
2021-10-11,expos,4000,290700,69
2021-10-11,performing-arts,586,0,53
2021-10-11,conferences,800,32400,55
2021-10-11,festivals,30000,817200,88
2021-10-11,concerts,640,18000,52
2021-10-11,performing-arts,674,0,54
2021-10-11,performing-arts,462,0,50
2021-10-11,performing-arts,532,0,52
2021-10-11,conferences,1000,115200,58
2021-10-11,performing-arts,384,0,49
2021-10-11,festivals,16000,604799,82
2021-10-11,concerts,4435,0,71
2021-10-11,performing-arts,918,0,56
2021-10-11,performing-arts,428,0,50
2021-10-11,performing-arts,366,0,48
2021-10-11,performing-arts,346,0,48
2021-10-11,performing-arts,578,0,52
2021-10-11,performing-arts,1101,0,58
2021-10-11,concerts,1600,0,61
2021-10-11,performing-arts,366,0,48
2021-10-11,expos,93000,86399,96
2021-10-11,performing-arts,558,0,52
2021-10-11,performing-arts,723,0,54
2021-10-11,festivals,440,540000,49
2021-10-11,expos,9600,291600,77
2021-10-11,expos,4000,205200,68
2021-10-12,expos,4000,205200,68
2021-10-12,performing-arts,1011,0,57
2021-10-12,conferences,400,32400,49
2021-10-12,festivals,16000,604799,82
2021-10-12,expos,400,27000,48
2021-10-12,expos,960,32400,57
2021-10-12,performing-arts,1101,0,58
2021-10-12,performing-arts,337,0,48
2021-10-12,performing-arts,1064,0,58
2021-10-12,concerts,880,0,56
2021-10-12,performing-arts,517,0,51
2021-10-12,sports,69380,0,98
2021-10-12,festivals,30000,817200,88
2021-10-12,concerts,640,0,52
2021-10-12,performing-arts,466,0,50
2021-10-12,performing-arts,481,0,49
2021-10-12,conferences,400,32400,50
2021-10-12,conferences,800,32400,55
2021-10-12,performing-arts,558,0,52
2021-10-12,conferences,800,32400,55
2021-10-12,conferences,400,118800,49
2021-10-12,expos,4000,290700,69
2021-10-12,performing-arts,674,0,54
2021-10-12,conferences,1280,111600,58
2021-10-12,festivals,440,540000,49
2021-10-12,performing-arts,578,0,52
2021-10-12,expos,9600,291600,77
2021-10-12,conferences,400,115200,49
2021-10-12,performing-arts,428,0,50
2021-10-12,performing-arts,475,0,51
2021-10-12,performing-arts,337,0,48
2021-10-12,performing-arts,384,0,49
2021-10-12,concerts,640,0,52
2021-10-12,performing-arts,366,0,48
2021-10-12,conferences,400,32400,53
2021-10-12,performing-arts,2093,0,64
2021-10-12,concerts,1600,0,61
2021-10-12,conferences,400,32400,50
2021-10-13,conferences,400,205200,49
2021-10-13,performing-arts,1101,0,58
2021-10-13,performing-arts,532,0,52
2021-10-13,performing-arts,475,0,51
2021-10-13,performing-arts,462,0,50
2021-10-13,expos,4000,378000,69
2021-10-13,performing-arts,366,0,48
2021-10-13,performing-arts,366,0,48
2021-10-13,performing-arts,384,0,49
2021-10-13,concerts,1880,0,62
2021-10-13,festivals,16000,604799,82
2021-10-13,conferences,400,32400,51
2021-10-13,performing-arts,674,0,54
2021-10-13,expos,4000,370800,70
2021-10-13,festivals,30000,817200,88
2021-10-13,performing-arts,1011,0,57
2021-10-13,performing-arts,1064,0,58
2021-10-13,conferences,400,198000,49
2021-10-13,concerts,4435,0,71
2021-10-13,performing-arts,517,0,51
2021-10-13,expos,12000,115200,79
2021-10-13,conferences,400,118800,47
2021-10-13,performing-arts,481,0,51
2021-10-13,performing-arts,466,0,50
2021-10-13,performing-arts,586,0,53
2021-10-13,conferences,400,27000,50
2021-10-13,performing-arts,2093,0,64
2021-10-13,performing-arts,556,0,52
2021-10-13,concerts,3936,0,67
2021-10-13,performing-arts,578,0,52
2021-10-13,performing-arts,723,0,54
2021-10-13,concerts,800,0,55
2021-10-13,performing-arts,558,0,52
2021-10-13,conferences,400,32400,49
2021-10-13,expos,4000,290700,69
2021-10-13,festivals,440,540000,49
2021-10-13,community,400,0,49
2021-10-13,conferences,400,32400,49
2021-10-13,performing-arts,337,0,48
2021-10-13,performing-arts,585,0,52
2021-10-13,performing-arts,337,0,48
2021-10-13,performing-arts,1057,0,58
2021-10-13,performing-arts,428,0,50
2021-10-13,conferences,400,118800,49
2021-10-14,performing-arts,1064,0,58
2021-10-14,conferences,400,32400,49
2021-10-14,concerts,3936,0,67
2021-10-14,performing-arts,532,0,52
2021-10-14,performing-arts,475,0,51
2021-10-14,conferences,400,30600,49
2021-10-14,performing-arts,558,0,52
2021-10-14,community,916,0,56
2021-10-14,concerts,4435,0,71
2021-10-14,performing-arts,366,0,48
2021-10-14,performing-arts,428,0,50
2021-10-14,expos,4000,378000,69
2021-10-14,expos,4000,32400,70
2021-10-14,conferences,400,32400,49
2021-10-14,performing-arts,517,0,51
2021-10-14,conferences,400,205200,49
2021-10-14,expos,4000,32400,70
2021-10-14,conferences,400,28800,49
2021-10-14,performing-arts,384,0,49
2021-10-14,community,400,0,49
2021-10-14,conferences,400,32400,49
2021-10-14,concerts,640,18000,52
2021-10-14,performing-arts,466,0,50
2021-10-14,conferences,400,198000,49
2021-10-14,concerts,480,0,51
2021-10-14,expos,4000,370800,70
2021-10-14,performing-arts,578,0,52
2021-10-14,performing-arts,462,0,50
2021-10-14,concerts,480,0,50
2021-10-14,festivals,30000,817200,88
2021-10-14,performing-arts,672,0,54
2021-10-14,conferences,400,32400,49
2021-10-14,performing-arts,481,0,51
2021-10-14,festivals,16000,604799,82
2021-10-14,conferences,400,32400,48
2021-10-14,conferences,600,39600,52
2021-10-14,performing-arts,674,0,54
2021-10-14,concerts,400,0,47
2021-10-14,festivals,440,540000,49
2021-10-14,performing-arts,556,0,52
2021-10-14,performing-arts,346,0,48
2021-10-14,expos,4000,21600,68
2021-10-14,concerts,4080,0,70
2021-10-14,performing-arts,2093,0,64
2021-10-14,performing-arts,1136,0,58
2021-10-14,performing-arts,1011,0,57
2021-10-14,expos,48000,259199,91
2021-10-14,performing-arts,1057,0,58
2021-10-14,conferences,400,32400,50
2021-10-14,concerts,640,0,52
2021-10-14,expos,4000,291600,69
2021-10-14,performing-arts,337,0,48
2021-10-14,performing-arts,586,0,53
2021-10-14,performing-arts,723,0,54
2021-10-14,expos,4000,32400,70
2021-10-15,concerts,1431,0,59
2021-10-15,performing-arts,578,0,52
2021-10-15,community,880,0,56
2021-10-15,community,400,0,49
2021-10-15,performing-arts,1011,0,57
2021-10-15,concerts,560,32400,50
2021-10-15,concerts,544,21600,51
2021-10-15,expos,4000,378000,69
2021-10-15,performing-arts,517,0,51
2021-10-15,performing-arts,366,0,48
2021-10-15,expos,4000,194400,67
2021-10-15,conferences,400,32400,49
2021-10-15,performing-arts,466,0,50
2021-10-15,concerts,640,0,52
2021-10-15,performing-arts,586,0,53
2021-10-15,performing-arts,337,0,48
2021-10-15,community,400,0,49
2021-10-15,performing-arts,2088,0,64
2021-10-15,performing-arts,532,0,52
2021-10-15,community,440,21600,48
2021-10-15,concerts,440,0,49
2021-10-15,performing-arts,366,0,48
2021-10-15,performing-arts,1064,0,58
2021-10-15,expos,800,21600,56
2021-10-15,performing-arts,1132,0,57
2021-10-15,performing-arts,558,0,52
2021-10-15,festivals,30000,817200,88
2021-10-15,performing-arts,384,0,49
2021-10-15,expos,4000,370800,70
2021-10-15,performing-arts,346,0,48
2021-10-15,performing-arts,462,0,50
2021-10-15,community,440,10800,48
2021-10-15,performing-arts,428,0,50
2021-10-15,concerts,3936,0,67
2021-10-15,concerts,640,0,52
2021-10-15,concerts,560,36060,51
2021-10-15,conferences,400,118800,48
2021-10-15,festivals,400,25200,47
2021-10-15,concerts,520,27000,50
2021-10-15,expos,4000,291600,69
2021-10-15,conferences,400,32400,49
2021-10-15,expos,48000,259199,91
2021-10-15,performing-arts,481,0,51
2021-10-15,performing-arts,674,0,54
2021-10-15,concerts,640,0,52
2021-10-15,performing-arts,475,0,51
2021-10-15,performing-arts,665,0,52
2021-10-15,festivals,440,540000,49
2021-10-15,performing-arts,1057,0,58
2021-10-15,concerts,1280,28800,59
2021-10-15,concerts,440,23400,49
2021-10-15,performing-arts,723,0,54
2021-10-16,performing-arts,337,0,48
2021-10-16,performing-arts,366,0,48
2021-10-16,conferences,800,118800,55
2021-10-16,festivals,1600,25200,66
2021-10-16,sports,18371,0,85
2021-10-16,expos,4000,194400,67
2021-10-16,festivals,1280,28800,59
2021-10-16,concerts,560,36000,50
2021-10-16,concerts,440,21600,48
2021-10-16,concerts,360,0,48
2021-10-16,expos,4000,378000,69
2021-10-16,concerts,400,0,49
2021-10-16,performing-arts,1057,0,58
2021-10-16,community,800,0,53
2021-10-16,community,400,0,49
2021-10-16,sports,14227,0,81
2021-10-16,concerts,3936,0,67
2021-10-16,performing-arts,2093,0,64
2021-10-16,performing-arts,672,0,54
2021-10-16,festivals,30000,817200,88
2021-10-16,expos,4000,370800,70
2021-10-16,concerts,4435,0,71
2021-10-16,concerts,544,28800,51
2021-10-16,performing-arts,723,0,54
2021-10-16,concerts,480,12600,51
2021-10-16,sports,8224,0,79
2021-10-16,performing-arts,428,0,50
2021-10-16,performing-arts,366,0,48
